Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month,Year
45412,Quincy Jones,Pennsylvania,Office Supplies,Binders,GBC VeloBind Cover Sets,13.9,3,-9.26,Apr,2024
45412,Ann Steele,Florida,Office Supplies,Labels,Avery 474,4.61,2,1.67,Apr,2024
45412,Ann Steele,Florida,Office Supplies,Art,Staples in misc. colors,15.53,3,4.85,Apr,2024
45412,Ann Steele,Florida,Office Supplies,Labels,Avery 499,11.95,3,3.88,Apr,2024
45412,Saphhira Shifley,Florida,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,6.22,Apr,2024
45412,Saphhira Shifley,Florida,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.38,3,0.74,Apr,2024
45412,Jeremy Farry,Ohio,Office Supplies,Paper,Xerox 222,10.37,2,3.63,Apr,2024
45412,Neoma Murray,Connecticut,Office Supplies,Labels,Avery 5,5.76,2,2.82,Apr,2024
45412,Tony Chapman,Illinois,Office Supplies,Binders,GBC Linen Binding Covers,43.37,7,-69.4,Apr,2024
45412,Alan Dominguez,California,Office Supplies,Paper,Xerox 1919,163.96,4,80.34,Apr,2024
45412,Don Jones,California,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,21.44,Apr,2024
45412,Don Jones,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4,14.97,Apr,2024
45412,Erin Ashbrook,California,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,4.01,Apr,2024
45412,Nick Zandusky,California,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,7.55,Apr,2024
45412,Mick Hernandez,Florida,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.84,3,-3.55,Apr,2024
45412,Mick Hernandez,Florida,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.7,6,-8.28,Apr,2024
45413,Sanjit Jacobs,Arkansas,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,5,18.09,May,2024
45413,Caroline Jumper,Florida,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.33,2,0.42,May,2024
45413,Caroline Jumper,Florida,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.26,4,-458.15,May,2024
45413,Caroline Jumper,Florida,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.0,May,2024
45413,Arthur Gainer,Florida,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.35,3,-15.72,May,2024
45413,Arthur Gainer,Florida,Office Supplies,Labels,Avery 492,4.61,2,1.5,May,2024
45414,Dorothy Wardle,New Jersey,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,12.99,May,2024
45414,Elizabeth Moffitt,California,Technology,Accessories,LogitechÂ MX Performance Wireless Mouse,159.56,4,59.04,May,2024
45414,Dorothy Dickinson,California,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,7.07,May,2024
45414,Dorothy Dickinson,California,Office Supplies,Art,Newell 34,59.52,3,15.48,May,2024
45414,Dorothy Dickinson,California,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” x 11Â”",34.4,5,15.82,May,2024
45415,Darren Budd,California,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,19.47,May,2024
45415,Darren Budd,California,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,45.81,May,2024
45415,Mike Kennedy,California,Office Supplies,Paper,Xerox 2,25.92,4,12.44,May,2024
45415,Mike Kennedy,California,Office Supplies,Art,Newell 350,22.96,7,6.66,May,2024
45415,Bill Overfelt,Pennsylvania,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.45,2,7.3,May,2024
45415,Bill Overfelt,Pennsylvania,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.39,4,-17.59,May,2024
45415,Bill Overfelt,Pennsylvania,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,-112.04,May,2024
45415,Bill Overfelt,Pennsylvania,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,-44.94,May,2024
45415,Bill Overfelt,Pennsylvania,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,2,2.8,May,2024
45416,Lindsay Williams,California,Technology,Phones,Motorola L804,183.96,5,20.7,May,2024
45416,Lindsay Williams,California,Office Supplies,Paper,Things To Do Today Pad,17.61,3,8.45,May,2024
45416,Lindsay Williams,California,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.9,1,11.28,May,2024
45416,Mike Kennedy,Virginia,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,4.1,May,2024
45416,Mike Kennedy,Virginia,Office Supplies,Storage,Letter Size Cart,571.44,4,165.72,May,2024
45416,Mike Kennedy,Virginia,Office Supplies,Paper,Xerox 23,32.4,5,15.55,May,2024
45416,Mike Kennedy,Virginia,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,1,4.57,May,2024
45416,Shahid Hopkins,Ohio,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.31,1,-1.93,May,2024
45416,Muhammed Yedwab,Pennsylvania,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.2,2,-1.54,May,2024
45416,Muhammed Yedwab,Pennsylvania,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.4,3,-7.52,May,2024
45416,Chris Cortes,California,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",243.16,2,72.95,May,2024
45417,Darren Koutras,California,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,11.58,May,2024
45417,Lisa Hazard,Colorado,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,7.43,May,2024
45417,Lisa Hazard,Colorado,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.55,8,-7.32,May,2024
45417,Lisa Hazard,Colorado,Furniture,Bookcases,Bestar Classic Bookcase,89.99,3,-152.98,May,2024
45417,Yana Sorensen,Georgia,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,15.53,May,2024
45417,Arianne Irving,New York,Office Supplies,Paper,Xerox 1923,6.68,1,3.21,May,2024
45418,Max Ludwig,Illinois,Office Supplies,Art,Blackstonian Pencils,6.41,3,0.64,May,2024
45418,Max Ludwig,Illinois,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.74,7,76.64,May,2024
45418,Toby Carlisle,New York,Office Supplies,Labels,Avery 505,59.2,4,29.6,May,2024
45418,Gary Zandusky,Virginia,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,18.04,May,2024
45418,Dorothy Badders,Texas,Office Supplies,Binders,Avery Durable Poly Binders,11.06,10,-18.8,May,2024
45418,Dorothy Badders,Texas,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.46,7,-119.19,May,2024
45418,Dorothy Badders,Texas,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,-57.95,May,2024
45418,Mick Brown,North Carolina,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.54,11,-52.55,May,2024
45418,Mick Brown,North Carolina,Technology,Phones,GE 30524EE4,627.17,4,70.56,May,2024
45418,Mick Brown,North Carolina,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,39.69,May,2024
45418,Trudy Schmidt,California,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,41.29,May,2024
45418,Doug Bickford,Arizona,Office Supplies,Paper,Xerox 1883,84.42,4,27.44,May,2024
45418,Jeremy Farry,Illinois,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,191.97,4,28.8,May,2024
45419,Rick Wilson,Michigan,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,423.01,May,2024
45419,Rick Wilson,Michigan,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,1,7.46,May,2024
45419,Rick Wilson,Michigan,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,119.2,May,2024
45419,Rick Wilson,Michigan,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.44,2,18.46,May,2024
45419,Adam Bellavance,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.8,May,2024
45419,Carlos Soltero,California,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with,419.94,7,52.49,May,2024
45420,Maribeth Dona,Ohio,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,-2.06,May,2024
45420,Penelope Sewall,California,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.95,6,1049.99,May,2024
45420,Don Jones,Pennsylvania,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.06,3,-23.78,May,2024
45420,Michelle Moray,California,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,22.7,May,2024
45420,Ed Braxton,Texas,Office Supplies,Paper,Xerox 1997,41.47,8,14.52,May,2024
45421,Matt Connell,North Carolina,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.23,3,22.02,May,2024
45421,Matt Connell,North Carolina,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,25.88,May,2024
45421,Laurel Beltran,Washington,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,46.23,May,2024
45421,Laurel Beltran,Washington,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,26.07,May,2024
45421,Laurel Beltran,Washington,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,63.11,May,2024
45421,Laurel Beltran,Washington,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.68,May,2024
45421,Laurel Beltran,Washington,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,87.99,May,2024
45423,Liz Pelletier,Washington,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”",37.44,6,16.85,May,2024
45423,Liz Pelletier,Washington,Office Supplies,Labels,Avery 50,37.59,3,17.67,May,2024
45423,Liz Pelletier,Washington,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.03,2,9.44,May,2024
45423,Julie Kriz,Texas,Office Supplies,Art,Newell 348,5.25,2,0.59,May,2024
45423,Julie Kriz,Texas,Office Supplies,Storage,Safco Commercial Shelving,74.42,2,-14.88,May,2024
45423,Julie Kriz,Texas,Office Supplies,Paper,Xerox 1927,6.85,2,2.14,May,2024
45423,Julie Kriz,Texas,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,8.0,1,-7.0,May,2024
45423,Todd Sumrall,Arizona,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,-356.96,May,2024
45423,Zuschuss Carroll,New York,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,12.74,May,2024
45424,Alyssa Crouse,Texas,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,-15.99,May,2024
45424,Alyssa Crouse,Texas,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,-53.07,May,2024
45424,Chloris Kastensmidt,Massachusetts,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,42.05,May,2024
45424,Julie Prescott,Ohio,Office Supplies,Art,Newell 347,10.27,3,1.16,May,2024
45424,Charles Sheldon,California,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,4.77,May,2024
45424,Charles Sheldon,California,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,2.1,May,2024
45424,Charles Sheldon,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,-10.71,May,2024
45424,Charles Sheldon,California,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.17,4,6.47,May,2024
45424,Jonathan Howell,Ohio,Office Supplies,Labels,Avery 501,5.9,2,1.99,May,2024
45424,Cynthia Arntzen,New Jersey,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,15.43,May,2024
45424,Cynthia Arntzen,New Jersey,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,2.96,May,2024
45424,Cynthia Arntzen,New Jersey,Office Supplies,Supplies,Acme Titanium Bonded Scissors,17.0,2,4.42,May,2024
45424,Cynthia Arntzen,New Jersey,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,34.96,May,2024
45425,Ross Baird,California,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48,8,27.49,May,2024
45425,Brian Moss,Indiana,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,81.43,May,2024
45425,Brian Moss,Indiana,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,3,411.74,May,2024
45425,Brian Moss,Indiana,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3,158.75,May,2024
45425,Brian Moss,Indiana,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,2,95.46,May,2024
45425,Brian Moss,Indiana,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94,3,7.32,May,2024
45425,Carl Weiss,Delaware,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,149.76,May,2024
45425,Frank Hawley,Tennessee,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,2,2.34,May,2024
45425,Mick Hernandez,Pennsylvania,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,-124.43,May,2024
45426,Pauline Johnson,California,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22,May,2024
45426,Pauline Johnson,California,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,601.97,May,2024
45426,Eva Jacobs,Mississippi,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,23.86,May,2024
45426,Amy Hunt,New York,Technology,Phones,Google Nexus 5,539.97,3,134.99,May,2024
45426,Amy Hunt,New York,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,5.87,May,2024
45426,Ken Black,Washington,Office Supplies,Paper,Xerox 1917,440.19,9,206.89,May,2024
45426,Ken Black,Washington,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,5,1.93,May,2024
45426,Greg Tran,Texas,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,-12.85,May,2024
45426,Greg Tran,Texas,Office Supplies,Art,Newell 309,46.2,5,5.78,May,2024
45426,Greg Tran,Texas,Office Supplies,Paper,Xerox 1936,47.95,3,16.18,May,2024
45426,Greg Tran,Texas,Technology,Phones,PayAnywhere Card Reader,7.99,1,0.7,May,2024
45426,Greg Tran,Texas,Office Supplies,Paper,Xerox 1937,76.86,2,26.9,May,2024
45426,Anthony Jacobs,Maryland,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,1.09,May,2024
45426,Anthony Jacobs,Maryland,Office Supplies,Art,Prang Colored Pencils,14.7,5,6.62,May,2024
45426,Anthony Jacobs,Maryland,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,9.3,May,2024
45426,Anthony Jacobs,Maryland,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,18.89,May,2024
45426,Anthony Jacobs,Maryland,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,23.58,May,2024
45426,Anthony Jacobs,Maryland,Office Supplies,Labels,Avery 505,74.0,5,37.0,May,2024
45426,Darren Powers,Ohio,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,-46.54,May,2024
45426,Darren Powers,Ohio,Office Supplies,Labels,Avery 502,5.04,2,1.76,May,2024
45426,Darren Powers,Ohio,Office Supplies,Paper,Xerox 19,24.78,1,7.75,May,2024
45427,Joseph Airdo,Arizona,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",29.59,1,2.59,May,2024
45427,Joseph Airdo,Arizona,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,2,-3.17,May,2024
45427,Joseph Airdo,Arizona,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,5.64,May,2024
45427,Jason Fortune-,Washington,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,17.18,May,2024
45427,Jason Fortune-,Washington,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.62,2,4.26,May,2024
45427,Jason Fortune-,Washington,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,24.86,May,2024
45427,Joy Daniels,Illinois,Office Supplies,Paper,Xerox 1880,56.7,2,19.14,May,2024
45427,Joy Daniels,Illinois,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,3.48,May,2024
45428,John Murray,Ohio,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.02,2,-55.26,May,2024
45430,Brosina Hoffman,Pennsylvania,Technology,Accessories,KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,36.05,3,-0.9,May,2024
45430,Toby Swindell,New York,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,6.26,May,2024
45430,Toby Swindell,New York,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.05,1,1.03,May,2024
45430,Susan Gilcrest,Texas,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.87,7,-10.65,May,2024
45430,Susan Gilcrest,Texas,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2.0,1,-3.29,May,2024
45430,Susan Gilcrest,Texas,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.93,2,0.67,May,2024
45430,Todd Boyes,Georgia,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,4.48,May,2024
45430,Todd Boyes,Georgia,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3,75.74,May,2024
45430,Todd Boyes,Georgia,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5,15.64,May,2024
45430,Todd Boyes,Georgia,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,54.69,May,2024
45430,Todd Boyes,Georgia,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2,15.67,May,2024
45430,Adrian Barton,Oregon,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,38.78,May,2024
45430,Paul Prost,Missouri,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.92,May,2024
45430,Paul Prost,Missouri,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,2.3,May,2024
45430,Paul Prost,Missouri,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,20.73,May,2024
45430,Brendan Murry,Illinois,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,-10.17,May,2024
45430,Brendan Murry,Illinois,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.89,1,-0.99,May,2024
45431,Annie Thurman,Washington,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.18,May,2024
45431,Roland Schwarz,New York,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,109.72,May,2024
45431,Roland Schwarz,New York,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,89.31,May,2024
45431,Roland Schwarz,New York,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,113.99,May,2024
45431,Shahid Collister,Georgia,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.07,May,2024
45431,Shahid Collister,Georgia,Technology,Phones,Nokia Lumia 925,377.97,3,98.27,May,2024
45431,Shahid Collister,Georgia,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,374.63,May,2024
45431,Shahid Collister,Georgia,Office Supplies,Paper,Xerox 1945,286.93,7,140.6,May,2024
45431,Becky Castell,California,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41,12,42.59,May,2024
45431,Becky Castell,California,Office Supplies,Art,Newell 310,3.52,2,1.02,May,2024
45431,Becky Castell,California,Office Supplies,Art,Newell 314,5.58,1,1.4,May,2024
45431,Becky Castell,California,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1,10.9,May,2024
45431,John Castell,Georgia,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,91.95,May,2024
45431,Patrick Jones,Illinois,Office Supplies,Paper,Things To Do Today Spiral Book,38.02,6,13.78,May,2024
45431,Jason Fortune-,Texas,Technology,Phones,Jabra Supreme Plus Driver EditionÂ Headset,95.99,1,9.6,May,2024
